АВС/ DEF;От;До;Емкость;Оператор;Регион
343;3736117;3736117;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736118;3736118;1;МегаФон;Екатеринбург |Свердловская область
343;3736119;3736120;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736121;3736121;1;МегаФон;Екатеринбург |Свердловская область
343;3736122;3736125;4;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736126;3736128;3;МегаФон;Екатеринбург |Свердловская область
343;3736129;3736131;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736132;3736132;1;МегаФон;Екатеринбург |Свердловская область
343;3736133;3736133;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736134;3736136;3;МегаФон;Екатеринбург |Свердловская область
343;3736137;3736138;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736139;3736140;2;МегаФон;Екатеринбург |Свердловская область
343;3736141;3736141;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736142;3736143;2;МегаФон;Екатеринбург |Свердловская область
343;3736144;3736144;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736145;3736146;2;МегаФон;Екатеринбург |Свердловская область
343;3736147;3736147;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736148;3736151;4;МегаФон;Екатеринбург |Свердловская область
343;3736152;3736152;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736153;3736154;2;МегаФон;Екатеринбург |Свердловская область
343;3736155;3736155;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736156;3736157;2;МегаФон;Екатеринбург |Свердловская область
343;3736158;3736158;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736159;3736159;1;МегаФон;Екатеринбург |Свердловская область
343;3736160;3736160;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736161;3736162;2;МегаФон;Екатеринбург |Свердловская область
343;3736163;3736163;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736164;3736164;1;МегаФон;Екатеринбург |Свердловская область
343;3736165;3736165;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;3736166;3736169;4;МегаФон;Екатеринбург |Свердловская область
343;3736170;3736170;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
